ELEXP,ELCNS,PUBID,REGION,CENDIV,PBA,PUBCLIM,SQFT,SQFTC,RFTILT,BLDSHP,NFLOOR,ATTIC,PBAPLUS,GOVOWN,OWNTYPE,NOCC,NOCCAT,OWNOCC,OPEN24,OPNMF,OPNWE,NWKER,NWKERC,ELUSED,SLFCON,BOILER,REHEAT,FIREPLC,ELCOOL,EVAPCL,ECN,ELCOOK,ELMANU,SOGENR,ENRGYPLN,PCTERM,LAPTOP,SERVER,PCTERMN,SRVRCLST,LGOFFDEV,SMOFFDEV,TVVIDEO,FLUOR,BULB,HALO,LED,SCHED,OCSN,SKYLT
123523.0,1621141.0,88,1,2,14,3,320000,8,1,4,6,1,55,1,10,1,2,1.0,2,1,1,300,8,1,1.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
14479.0,167111.0,89,4,9,14,7,45000,5,3,9,3,1,27,2,6,1,2,1.0,2,1,2,30,5,1,2.0,2.0,2.0,2.0,1,1.0,2.0,2,2,2,1.0,1.0,2.0,2.0,146.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
143243.0,1717561.0,90,2,3,17,2,176000,7,1,7,4,2,36,2,4,1,2,1.0,1,1,1,60,6,1,2.0,1.0,1.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,40.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
253527.2430391694,2705907.729117508,91,2,4,5,2,1200,2,2,3,1,2,11,2,1,1,2,1.0,1,1,1,0,1,2,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,173.8687725631769,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
253527.2430391694,2705907.729117508,92,3,7,1,4,3300,2,2,2,1,2,1,2,3,0,1,1.0,2,3,2,0,1,2,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,173.8687725631769,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
27179.0,183083.0,93,4,9,14,4,65000,6,1,7,1,2,54,1,9,1,2,1.0,2,1,2,50,6,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,1,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
74853.0,339067.0,94,4,9,5,4,430000,8,1,5,1,2,9,2,2,1,2,2.0,2,1,2,100,7,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,1,2,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
10648.0,143113.0,95,4,8,14,3,19750,4,1,8,2,2,31,2,2,4,3,2.0,2,1,2,30,5,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,2.0,20.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
242654.0,2129222.0,96,2,3,13,3,87000,6,1,2,4,2,23,1,10,1,2,1.0,2,1,1,30,5,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
7240.0,50717.0,97,2,3,15,2,1200,2,1,2,1,2,32,2,3,1,2,2.0,2,2,1,2,2,1,2.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
1876.0,12097.0,98,2,3,5,1,25000,4,2,2,2,2,10,2,3,1,2,2.0,2,1,2,5,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,2.0,1.0,10.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
104644.0,1717246.0,99,4,8,18,2,255000,8,1,5,7,1,37,1,9,1,2,1.0,1,1,1,40,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,2.0,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
36627.0,347836.0,100,4,8,14,2,52000,6,2,8,1,2,28,1,9,1,2,1.0,2,1,2,45,5,1,1.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,30.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
19626.0,221829.0,101,1,2,5,2,158000,7,2,6,3,2,9,2,2,5,3,2.0,2,1,2,15,4,1,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
8360.0,59961.0,102,2,3,2,1,5000,2,2,2,2,2,2,2,3,1,2,2.0,2,1,1,9,3,1,1.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
2987.0,41324.0,103,3,7,2,5,2500,2,3,2,1,2,2,2,3,1,2,1.0,2,1,2,10,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
1681101.0,22267140.0,104,3,6,4,4,315000,8,1,7,4,1,8,1,8,10,4,1.0,1,1,1,315,8,1,2.0,2.0,2.0,2.0,2,2.0,1.0,1,1,2,1.0,1.0,1.0,2.0,265.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
27125.0,356860.0,105,3,6,25,4,40000,5,2,9,1,1,43,2,2,1,2,1.0,2,1,1,22,5,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
43086.0,418148.0,106,3,5,5,5,85000,6,1,2,1,2,9,2,2,1,2,1.0,2,1,1,55,6,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
63214.0,624222.0,107,1,2,2,2,102000,7,3,4,4,1,4,1,8,15,5,1.0,2,1,2,150,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,100.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
178204.0,2400304.0,108,3,5,2,5,128000,7,1,2,6,2,2,2,2,20,5,2.0,2,1,2,300,8,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
175872.0,1877083.0,109,3,5,2,5,45500,5,1,8,4,2,2,2,2,14,5,2.0,2,1,1,60,6,1,2.0,2.0,1.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
127920.0,1828044.0,110,3,5,18,4,210000,8,1,10,9,2,37,1,9,1,2,1.0,1,1,1,22,5,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,2.0,500.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
56688.0,592653.0,111,3,7,26,5,55000,6,3,9,1,2,47,2,3,1,2,1.0,2,1,1,60,6,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,15.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
14878.0,70319.0,112,4,9,26,4,6700,3,1,1,1,2,46,2,2,1,2,1.0,2,1,2,4,2,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
3254.0,23821.0,113,4,9,26,2,4000,2,3,2,2,1,48,2,3,1,2,2.0,2,1,1,3,2,1,1.0,2.0,2.0,1.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,9.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
84649.0,591316.0,114,3,5,25,4,100000,6,1,2,1,2,42,2,3,5,3,1.0,2,1,1,35,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,1.0,20.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
164421.0,1521215.0,115,2,3,2,2,176000,7,1,1,7,2,6,2,3,6,4,2.0,2,1,1,80,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,97.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
79347.0,1028689.0,116,3,7,5,4,215000,8,1,2,2,2,9,2,2,1,2,1.0,2,1,1,100,7,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,50.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
240728.0,2562305.0,117,2,4,8,1,94000,6,1,2,4,2,19,2,3,1,2,1.0,2,1,1,45,5,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,2.0,45.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
104840.0,876321.0,118,3,6,17,4,58000,6,3,11,1,1,36,2,3,1,2,2.0,1,1,1,50,6,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
1598.0,15527.0,119,4,8,14,3,1200,2,2,3,1,2,30,1,8,1,2,1.0,2,1,2,5,3,1,2.0,2.0,1.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
47317.0,565082.0,120,2,3,25,2,64000,6,1,1,1,2,42,2,3,1,2,1.0,2,1,1,25,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
346973.0,2920435.0,121,2,3,18,7,340000,8,1,2,994,1,38,2,3,1,2,2.0,1,1,1,60,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
75064.0,698266.0,122,4,9,15,3,5500,3,1,2,1,2,32,2,2,1,2,2.0,1,1,1,13,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
621159.0,6441982.0,123,4,9,2,2,330000,8,1,1,995,2,2,2,3,28,6,2.0,2,1,1,900,9,1,1.0,2.0,1.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,520.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
358742.0,5031914.0,124,3,5,2,3,126000,7,1,2,6,2,5,2,2,20,5,2.0,2,1,1,200,7,1,2.0,2.0,1.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,300.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
5750.0,60569.0,125,2,3,26,2,5001,3,3,2,1,1,46,2,3,1,2,1.0,2,1,2,6,3,1,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,2.0,1.0,2.0,173.8687725631769,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
45489.0,414076.0,126,4,8,5,3,112000,7,1,2,2,2,9,2,1,2,3,2.0,2,1,1,10,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
167524.0,1931635.0,127,2,3,5,2,260000,8,1,9,1,2,9,2,2,2,3,1.0,2,1,1,175,7,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,1,2,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
155592.0,1701523.0,128,1,2,18,3,142000,7,1,5,994,1,37,2,6,1,2,2.0,1,1,1,5,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,1.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
96060.0,864606.0,129,2,3,25,2,64000,6,1,2,1,2,42,2,2,1,2,1.0,2,1,1,25,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,1,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
18000.0,135616.0,130,3,5,12,4,22000,4,3,2,1,2,21,2,4,1,2,1.0,2,2,1,4,2,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
1924.0,16747.0,131,3,6,12,4,9600,3,3,2,2,2,21,2,4,1,2,1.0,2,2,1,3,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
5281.0,49736.0,132,4,9,15,3,1800,2,1,2,1,1,34,2,3,1,2,1.0,2,1,1,1,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
10641.0,118112.0,133,2,3,18,2,3200,2,3,1,2,1,37,2,3,1,2,2.0,1,1,1,0,1,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
1634639.0,26546550.0,134,3,7,5,5,900000,9,2,2,1,2,9,2,2,1,2,2.0,2,1,2,300,8,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
320521.0,2189903.0,135,1,1,25,2,124000,7,1,2,1,2,42,2,2,3,3,2.0,2,1,1,80,6,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,1,1.0,1.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
5347.0,51824.0,136,1,2,2,3,5000,2,3,2,2,2,2,2,5,1,2,1.0,2,1,1,2,2,1,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
10372.0,98554.0,137,3,7,12,5,11250,4,3,2,1,2,21,2,4,1,2,1.0,2,1,1,8,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
53688.0,693348.0,138,3,6,14,4,69000,6,1,9,2,2,28,1,10,1,2,1.0,2,1,2,20,5,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,2.0,2.0,50.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
163981.0,1501530.0,139,3,6,25,4,70000,6,1,2,1,2,42,2,2,1,2,2.0,2,1,1,80,6,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,30.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
125863.0,1386786.0,140,2,3,5,3,500001,9,2,2,1,2,9,2,1,1,2,2.0,2,1,1,185,7,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
60629.0,694431.0,141,3,5,13,5,60000,6,1,2,3,2,22,2,5,1,2,1.0,2,1,1,5,3,1,2.0,1.0,1.0,2.0,2,2.0,2.0,2,2,2,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
1389.0,10520.0,142,4,8,5,5,5300,3,2,2,1,2,10,2,1,1,2,1.0,2,2,2,0,1,1,2.0,2.0,2.0,2.0,1,1.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
3422393.0,64874623.0,143,3,7,16,7,1700000,10,1,2,7,2,35,2,5,1,2,1.0,1,1,1,3250,11,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,200.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
428471.0,2183430.0,144,1,1,14,2,310000,8,1,7,3,2,55,2,5,1,2,1.0,2,1,1,200,7,1,2.0,1.0,1.0,2.0,1,2.0,1.0,1,2,1,2.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
175844.0,1596623.0,145,3,5,2,5,85000,6,2,8,4,1,4,1,10,1,2,1.0,2,1,2,150,7,1,2.0,1.0,1.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
7145.0,34635.0,146,1,1,5,2,102000,7,2,2,5,1,11,2,3,2,3,1.0,2,1,1,7,3,1,1.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
3746.0,46052.0,147,3,7,2,4,2500,2,2,9,1,2,2,2,2,1,2,1.0,2,1,2,2,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
5172.0,48485.0,148,4,8,15,1,5000,2,1,2,1,2,33,2,2,1,2,1.0,2,1,1,7,3,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
225275.0,2714899.0,149,1,2,5,3,800000,9,1,2,2,2,10,2,3,3,3,2.0,2,1,2,150,7,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
1076180.0,12636069.0,150,3,5,2,5,480000,8,1,2,995,2,2,2,1,14,5,1.0,1,1,1,800,9,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,420.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53411.0,368182.0,151,2,3,18,7,30000,5,3,1,2,1,38,2,2,1,2,2.0,1,1,1,10,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
1076605.0,13700120.0,152,3,5,2,4,800000,9,2,4,994,2,6,2,1,37,6,2.0,2,1,1,2192,10,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,750.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
498547.0,3870185.0,153,4,9,25,5,220000,8,1,2,1,2,42,2,2,4,3,2.0,2,1,1,150,7,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,1,2.0,1.0,1.0,2.0,75.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
560307.0,6031170.0,154,3,5,16,7,130000,7,1,5,2,2,35,2,5,1,2,1.0,1,1,1,110,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,2.0,1.0,2.0,173.8687725631769,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
1255647.0,9889433.0,155,4,9,24,7,800000,9,2,10,2,1,51,2,2,996,996,2.0,2,1,1,400,8,1,1.0,2.0,1.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,110.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
65711.0,439265.0,156,1,1,14,1,58000,6,1,6,1,2,55,1,10,1,2,1.0,2,1,1,80,6,1,1.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
30578.0,355702.0,157,3,5,15,4,7400,3,1,2,2,1,33,2,2,1,2,2.0,2,1,1,21,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
1662.0,14012.0,158,2,3,13,2,1500,2,3,2,1,2,24,1,10,1,2,1.0,2,1,1,12,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,1.0,2.0,173.8687725631769,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
2822741.0,37006287.0,159,3,5,16,7,1700000,10,1,4,994,2,35,1,97,1,2,1.0,1,1,1,2200,10,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
21771.0,143936.0,160,1,1,14,7,11250,4,3,9,1,1,27,2,6,1,2,1.0,2,1,1,16,4,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
142339.0,841904.0,161,4,9,18,4,84000,6,2,7,2,2,40,2,2,1,2,1.0,1,1,1,25,5,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,2.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
53559.0,685612.0,162,3,7,13,3,66000,6,1,9,2,2,24,2,5,1,2,1.0,2,1,1,30,5,1,1.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
433.0,815.0,163,2,3,1,2,3600,2,1,3,1,2,1,2,2,0,1,1.0,2,3,2,0,1,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,173.8687725631769,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10236.0,127853.0,164,4,8,2,2,10250,4,3,2,2,2,2,1,10,1,2,1.0,2,1,2,11,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,2.0,1.0,1.0,173.8687725631769,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
28511.0,133548.0,165,4,9,5,4,46000,5,1,2,1,2,10,2,2,3,3,2.0,2,1,1,20,5,1,1.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
6339.0,50611.0,166,3,7,2,3,13250,4,1,11,3,2,2,2,3,1,2,1.0,1,1,1,8,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
205432.0,2339294.0,167,4,8,2,2,176000,7,2,9,4,2,2,2,1,23,6,2.0,2,1,1,450,8,1,1.0,1.0,2.0,1.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,450.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
381060.0,5767260.0,168,2,4,13,2,144000,7,1,11,5,2,25,1,10,1,2,2.0,2,1,1,50,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2640.0,26474.0,169,3,5,2,4,1200,2,3,2,1,2,7,2,3,1,2,1.0,2,1,2,1,2,1,2.0,2.0,2.0,1.0,1,2.0,2.0,2,2,2,2.0,2.0,1.0,2.0,173.8687725631769,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
67492.0,1104459.0,170,1,2,14,3,270000,8,1,7,5,1,29,1,10,1,2,1.0,2,1,2,85,6,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,619.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
13989.0,110822.0,171,2,3,2,2,37000,5,1,2,3,2,2,2,2,9,4,1.0,2,1,1,75,6,1,1.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,75.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
25517.0,283649.0,172,4,8,2,2,20000,4,2,2,1,1,2,2,3,2,3,1.0,2,1,2,20,5,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
327818.0,3603362.0,173,3,5,2,5,370000,8,1,1,8,2,2,2,1,11,5,2.0,1,1,1,850,9,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,800.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
185964.0,2216768.0,174,3,5,2,4,152000,7,1,11,4,2,2,2,2,1,2,1.0,2,1,2,612,9,1,2.0,1.0,1.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,200.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
